02/11/17	16	21d09.6
02/11/17	17	36d12.0
02/11/17	18	51d14.5
02/11/17	19	66d17.0
02/11/17	20	81d19.4
02/11/17	21	96d21.9
02/11/17	22	111d24.4
02/11/17	23	126d26.8
02/12/17	0	141d29.3
02/12/17	1	156d31.7
02/12/17	2	171d34.2
02/12/17	3	186d36.7
02/12/17	4	201d39.1
02/12/17	5	216d41.6
02/12/17	6	231d44.1
02/12/17	7	246d46.5
02/12/17	8	261d49.0
02/12/17	9	276d51.5
02/12/17	10	291d53.9
02/12/17	11	306d56.4
02/12/17	12	321d58.9
02/12/17	13	337d01.3
02/12/17	14	352d03.8
02/12/17	15	7d06.2
02/12/17	16	22d08.7
02/12/17	17	37d11.2
02/12/17	18	52d13.6
02/12/17	19	67d16.1
02/12/17	20	82d18.6
02/12/17	21	97d21.0
02/12/17	22	112d23.5
02/12/17	23	127d26.0
02/13/17	0	142d28.4
02/13/17	1	157d30.9
02/13/17	2	172d33.3
02/13/17	3	187d35.8
02/13/17	4	202d38.3
02/13/17	5	217d40.7
02/13/17	6	232d43.2
02/13/17	7	247d45.7
02/13/17	8	262d48.1
02/13/17	9	277d50.6
02/13/17	10	292d53.1
02/13/17	11	307d55.5
02/13/17	12	322d58.0
02/13/17	13	338d00.5
02/13/17	14	353d02.9
02/13/17	15	8d05.4
02/13/17	16	23d07.8
02/13/17	17	38d10.3
02/13/17	18	53d12.8
02/13/17	19	68d15.2
02/13/17	20	83d17.7
02/13/17	21	98d20.2
02/13/17	22	113d22.6
02/13/17	23	128d25.1
02/14/17	0	143d27.6
02/14/17	1	158d30.0
02/14/17	2	173d32.5
02/14/17	3	188d34.9
02/14/17	4	203d37.4
02/14/17	5	218d39.9
02/14/17	6	233d42.3
02/14/17	7	248d44.8
02/14/17	8	263d47.3
02/14/17	9	278d49.7
02/14/17	10	293d52.2
02/14/17	11	308d54.7
02/14/17	12	323d57.1
02/14/17	13	338d59.6
02/14/17	14	354d02.1
02/14/17	15	9d04.5
02/14/17	16	24d07.0
02/14/17	17	39d09.4
02/14/17	18	54d11.9
02/14/17	19	69d14.4
02/14/17	20	84d16.8
02/14/17	21	99d19.3
02/14/17	22	114d21.8
02/14/17	23	129d24.2
02/15/17	0	144d26.7
02/15/17	1	159d29.2
02/15/17	2	174d31.6
02/15/17	3	189d34.1
02/15/17	4	204d36.6
02/15/17	5	219d39.0
02/15/17	6	234d41.5
02/15/17	7	249d43.9
02/15/17	8	264d46.4
02/15/17	9	279d48.9
02/15/17	10	294d51.3
02/15/17	11	309d53.8
02/15/17	12	324d56.3
02/15/17	13	339d58.7
02/15/17	14	355d01.2
02/15/17	15	10d03.7
02/15/17	16	25d06.1
02/15/17	17	40d08.6
02/15/17	18	55d11.0
02/15/17	19	70d13.5
02/15/17	20	85d16.0
02/15/17	21	100d18.4
02/15/17	22	115d20.9
02/15/17	23	130d23.4
02/16/17	0	145d25.8
02/16/17	1	160d28.3
02/16/17	2	175d30.8
02/16/17	3	190d33.2
02/16/17	4	205d35.7
02/16/17	5	220d38.2
02/16/17	6	235d40.6
02/16/17	7	250d43.1
02/16/17	8	265d45.5
02/16/17	9	280d48.0
02/16/17	10	295d50.5
02/16/17	11	310d52.9
02/16/17	12	325d55.4
02/16/17	13	340d57.9
02/16/17	14	356d00.3
02/16/17	15	11d02.8
02/16/17	16	26d05.3
02/16/17	17	41d07.7
02/16/17	18	56d10.2
02/16/17	19	71d12.7
02/16/17	20	86d15.1
02/16/17	21	101d17.6
02/16/17	22	116d20.0
02/16/17	23	131d22.5
02/17/17	0	146d25.0
02/17/17	1	161d27.4
02/17/17	2	176d29.9
02/17/17	3	191d32.4
02/17/17	4	206d34.8
02/17/17	5	221d37.3
02/17/17	6	236d39.8
02/17/17	7	251d42.2
02/17/17	8	266d44.7
02/17/17	9	281d47.2
02/17/17	10	296d49.6
02/17/17	11	311d52.1
02/17/17	12	326d54.5
02/17/17	13	341d57.0
02/17/17	14	356d59.5
02/17/17	15	12d01.9
02/17/17	16	27d04.4
02/17/17	17	42d06.9
02/17/17	18	57d09.3
02/17/17	19	72d11.8
02/17/17	20	87d14.3
02/17/17	21	102d16.7
02/17/17	22	117d19.2
02/17/17	23	132d21.6
02/18/17	0	147d24.1
02/18/17	1	162d26.6
02/18/17	2	177d29.0
02/18/17	3	192d31.5
02/18/17	4	207d34.0
02/18/17	5	222d36.4
02/18/17	6	237d38.9
02/18/17	7	252d41.4
02/18/17	8	267d43.8
02/18/17	9	282d46.3
02/18/17	10	297d48.8
02/18/17	11	312d51.2
02/18/17	12	327d53.7
02/18/17	13	342d56.1
02/18/17	14	357d58.6
02/18/17	15	13d01.1
02/18/17	16	28d03.5
02/18/17	17	43d06.0
02/18/17	18	58d08.5
02/18/17	19	73d10.9
02/18/17	20	88d13.4
02/18/17	21	103d15.9
02/18/17	22	118d18.3
02/18/17	23	133d20.8
02/19/17	0	148d23.3
02/19/17	1	163d25.7
02/19/17	2	178d28.2
02/19/17	3	193d30.6
02/19/17	4	208d33.1
02/19/17	5	223d35.6
02/19/17	6	238d38.0
02/19/17	7	253d40.5
02/19/17	8	268d43.0
02/19/17	9	283d45.4
02/19/17	10	298d47.9
02/19/17	11	313d50.4
02/19/17	12	328d52.8
02/19/17	13	343d55.3
02/19/17	14	358d57.8
02/19/17	15	14d00.2
02/19/17	16	29d02.7
02/19/17	17	44d05.1
02/19/17	18	59d07.6
02/19/17	19	74d10.1
02/19/17	20	89d12.5
02/19/17	21	104d15.0
02/19/17	22	119d17.5
02/19/17	23	134d19.9
02/20/17	0	149d22.4
02/20/17	1	164d24.9
02/20/17	2	179d27.3
02/20/17	3	194d29.8
02/20/17	4	209d32.2
02/20/17	5	224d34.7
02/20/17	6	239d37.2
02/20/17	7	254d39.6
02/20/17	8	269d42.1
02/20/17	9	284d44.6
02/20/17	10	299d47.0
02/20/17	11	314d49.5
02/20/17	12	329d52.0
02/20/17	13	344d54.4
02/20/17	14	359d56.9
02/20/17	15	14d59.4
02/20/17	16	30d01.8
02/20/17	17	45d04.3
02/20/17	18	60d06.7
02/20/17	19	75d09.2
02/20/17	20	90d11.7
02/20/17	21	105d14.1
02/20/17	22	120d16.6
02/20/17	23	135d19.1
02/21/17	0	150d21.5
02/21/17	1	165d24.0
02/21/17	2	180d26.5
02/21/17	3	195d28.9
02/21/17	4	210d31.4
02/21/17	5	225d33.9
02/21/17	6	240d36.3
02/21/17	7	255d38.8
02/21/17	8	270d41.2
02/21/17	9	285d43.7
02/21/17	10	300d46.2
02/21/17	11	315d48.6
02/21/17	12	330d51.1
02/21/17	13	345d53.6
02/21/17	14	0d56.0
02/21/17	15	15d58.5
02/21/17	16	31d01.0
02/21/17	17	46d03.4
02/21/17	18	61d05.9
02/21/17	19	76d08.3
02/21/17	20	91d10.8
02/21/17	21	106d13.3
02/21/17	22	121d15.7
02/21/17	23	136d18.2
02/22/17	0	151d20.7
02/22/17	1	166d23.1
02/22/17	2	181d25.6
02/22/17	3	196d28.1
02/22/17	4	211d30.5
02/22/17	5	226d33.0
02/22/17	6	241d35.5
02/22/17	7	256d37.9
02/22/17	8	271d40.4
02/22/17	9	286d42.8
02/22/17	10	301d45.3
02/22/17	11	316d47.8
02/22/17	12	331d50.2
02/22/17	13	346d52.7
02/22/17	14	1d55.2
02/22/17	15	16d57.6
02/22/17	16	32d00.1
02/22/17	17	47d02.6
02/22/17	18	62d05.0
02/22/17	19	77d07.5
02/22/17	20	92d10.0
02/22/17	21	107d12.4
02/22/17	22	122d14.9
02/22/17	23	137d17.3
02/23/17	0	152d19.8
02/23/17	1	167d22.3
02/23/17	2	182d24.7
02/23/17	3	197d27.2
02/23/17	4	212d29.7
02/23/17	5	227d32.1
02/23/17	6	242d34.6
02/23/17	7	257d37.1
02/23/17	8	272d39.5
02/23/17	9	287d42.0
02/23/17	10	302d44.4
02/23/17	11	317d46.9
02/23/17	12	332d49.4
02/23/17	13	347d51.8
02/23/17	14	2d54.3
02/23/17	15	17d56.8
02/23/17	16	32d59.2
02/23/17	17	48d01.7
02/23/17	18	63d04.2
02/23/17	19	78d06.6
02/23/17	20	93d09.1
02/23/17	21	108d11.6
02/23/17	22	123d14.0
02/23/17	23	138d16.5
02/24/17	0	153d18.9
02/24/17	1	168d21.4
02/24/17	2	183d23.9
02/24/17	3	198d26.3
02/24/17	4	213d28.8
02/24/17	5	228d31.3
02/24/17	6	243d33.7
02/24/17	7	258d36.2
02/24/17	8	273d38.7
02/24/17	9	288d41.1
02/24/17	10	303d43.6
02/24/17	11	318d46.0
02/24/17	12	333d48.5
02/24/17	13	348d51.0
02/24/17	14	3d53.4
02/24/17	15	18d55.9
02/24/17	16	33d58.4
02/24/17	17	49d00.8
02/24/17	18	64d03.3
02/24/17	19	79d05.8
02/24/17	20	94d08.2
02/24/17	21	109d10.7
02/24/17	22	124d13.2
02/24/17	23	139d15.6
02/25/17	0	154d18.1
02/25/17	1	169d20.5
02/25/17	2	184d23.0
02/25/17	3	199d25.5
02/25/17	4	214d27.9
02/25/17	5	229d30.4
02/25/17	6	244d32.9
02/25/17	7	259d35.3
02/25/17	8	274d37.8
02/25/17	9	289d40.3
02/25/17	10	304d42.7
02/25/17	11	319d45.2
02/25/17	12	334d47.6
02/25/17	13	349d50.1
02/25/17	14	4d52.6
02/25/17	15	19d55.0
02/25/17	16	34d57.5
02/25/17	17	49d60.0
02/25/17	18	65d02.4
02/25/17	19	80d04.9
02/25/17	20	95d07.4
02/25/17	21	110d09.8
02/25/17	22	125d12.3
02/25/17	23	140d14.8
02/26/17	0	155d17.2
02/26/17	1	170d19.7
02/26/17	2	185d22.1
02/26/17	3	200d24.6
02/26/17	4	215d27.1
02/26/17	5	230d29.5
02/26/17	6	245d32.0
02/26/17	7	260d34.5
02/26/17	8	275d36.9
02/26/17	9	290d39.4
02/26/17	10	305d41.9
02/26/17	11	320d44.3
02/26/17	12	335d46.8
02/26/17	13	350d49.2
02/26/17	14	5d51.7
02/26/17	15	20d54.2
02/26/17	16	35d56.6
02/26/17	17	50d59.1
02/26/17	18	66d01.6
02/26/17	19	81d04.0
02/26/17	20	96d06.5
02/26/17	21	111d09.0
02/26/17	22	126d11.4
02/26/17	23	141d13.9
02/27/17	0	156d16.4
02/27/17	1	171d18.8
02/27/17	2	186d21.3
02/27/17	3	201d23.7
02/27/17	4	216d26.2
02/27/17	5	231d28.7
02/27/17	6	246d31.1
02/27/17	7	261d33.6
02/27/17	8	276d36.1
02/27/17	9	291d38.5
02/27/17	10	306d41.0
02/27/17	11	321d43.5
02/27/17	12	336d45.9
02/27/17	13	351d48.4
02/27/17	14	6d50.9
02/27/17	15	21d53.3
02/27/17	16	36d55.8
02/27/17	17	51d58.2
02/27/17	18	67d00.7
02/27/17	19	82d03.2
02/27/17	20	97d05.6
02/27/17	21	112d08.1
02/27/17	22	127d10.6
02/27/17	23	142d13.0
02/28/17	0	157d15.5
02/28/17	1	172d18.0
02/28/17	2	187d20.4
02/28/17	3	202d22.9
02/28/17	4	217d25.3
02/28/17	5	232d27.8
02/28/17	6	247d30.3
02/28/17	7	262d32.7
02/28/17	8	277d35.2
02/28/17	9	292d37.7
02/28/17	10	307d40.1
02/28/17	11	322d42.6
02/28/17	12	337d45.1
02/28/17	13	352d47.5
02/28/17	14	7d50.0
02/28/17	15	22d52.5
02/28/17	16	37d54.9
02/28/17	17	52d57.4
02/28/17	18	67d59.8
02/28/17	19	83d02.3
02/28/17	20	98d04.8
02/28/17	21	113d07.2
02/28/17	22	128d09.7
02/28/17	23	143d12.2
02/29/17	0	158d14.6
02/29/17	1	173d17.1
02/29/17	2	188d19.6
02/29/17	3	203d22.0
02/29/17	4	218d24.5
02/29/17	5	233d26.9
02/29/17	6	248d29.4
02/29/17	7	263d31.9
02/29/17	8	278d34.3
02/29/17	9	293d36.8
02/29/17	10	308d39.3
02/29/17	11	323d41.7
02/29/17	12	338d44.2
02/29/17	13	353d46.7
02/29/17	14	8d49.1
02/29/17	15	23d51.6
02/29/17	16	38d54.1
02/29/17	17	53d56.5
02/29/17	18	68d59.0
02/29/17	19	84d01.4
02/29/17	20	99d03.9
02/29/17	21	114d06.4
02/29/17	22	129d08.8
02/29/17	23	144d11.3
03/01/17	0	159d13.8
03/01/17	1	174d16.2
03/01/17	2	189d18.7
03/01/17	3	204d21.2
03/01/17	4	219d23.6
03/01/17	5	234d26.1
03/01/17	6	249d28.6
03/01/17	7	264d31.0
03/01/17	8	279d33.5
03/01/17	9	294d35.9
03/01/17	10	309d38.4
03/01/17	11	324d40.9
03/01/17	12	339d43.3
03/01/17	13	354d45.8
03/01/17	14	9d48.3
03/01/17	15	24d50.7
03/01/17	16	39d53.2
03/01/17	17	54d55.7
03/01/17	18	69d58.1
03/01/17	19	85d00.6
03/01/17	20	100d03.0
03/01/17	21	115d05.5
03/01/17	22	130d08.0
03/01/17	23	145d10.4
03/02/17	0	160d12.9
03/02/17	1	175d15.4
03/02/17	2	190d17.8
03/02/17	3	205d20.3
03/02/17	4	220d22.8
03/02/17	5	235d25.2
03/02/17	6	250d27.7
03/02/17	7	265d30.2
03/02/17	8	280d32.6
03/02/17	9	295d35.1
03/02/17	10	310d37.5
03/02/17	11	325d40.0
03/02/17	12	340d42.5
03/02/17	13	355d44.9
03/02/17	14	10d47.4
03/02/17	15	25d49.9
03/02/17	16	40d52.3
03/02/17	17	55d54.8
03/02/17	18	70d57.3
03/02/17	19	85d59.7
03/02/17	20	101d02.2
03/02/17	21	116d04.7
03/02/17	22	131d07.1
03/02/17	23	146d09.6
03/03/17	0	161d12.0
03/03/17	1	176d14.5
03/03/17	2	191d17.0
03/03/17	3	206d19.4
03/03/17	4	221d21.9
03/03/17	5	236d24.4
03/03/17	6	251d26.8
03/03/17	7	266d29.3
03/03/17	8	281d31.8
03/03/17	9	296d34.2
03/03/17	10	311d36.7
03/03/17	11	326d39.2
03/03/17	12	341d41.6
03/03/17	13	356d44.1
03/03/17	14	11d46.5
03/03/17	15	26d49.0
03/03/17	16	41d51.5
03/03/17	17	56d53.9
03/03/17	18	71d56.4
03/03/17	19	86d58.9
03/03/17	20	102d01.3
03/03/17	21	117d03.8
03/03/17	22	132d06.3
03/03/17	23	147d08.7
03/04/17	0	162d11.2
03/04/17	1	177d13.6
03/04/17	2	192d16.1
03/04/17	3	207d18.6
03/04/17	4	222d21.0
03/04/17	5	237d23.5
03/04/17	6	252d26.0
03/04/17	7	267d28.4
03/04/17	8	282d30.9
03/04/17	9	297d33.4
03/04/17	10	312d35.8
03/04/17	11	327d38.3
03/04/17	12	342d40.8
03/04/17	13	357d43.2
03/04/17	14	12d45.7
03/04/17	15	27d48.1
03/04/17	16	42d50.6
03/04/17	17	57d53.1
03/04/17	18	72d55.5
03/04/17	19	87d58.0
03/04/17	20	103d00.5
03/04/17	21	118d02.9
03/04/17	22	133d05.4
03/04/17	23	148d07.9
03/05/17	0	163d10.3
03/05/17	1	178d12.8
03/05/17	2	193d15.3
03/05/17	3	208d17.7
03/05/17	4	223d20.2
03/05/17	5	238d22.6
03/05/17	6	253d25.1
03/05/17	7	268d27.6
03/05/17	8	283d30.0
03/05/17	9	298d32.5
03/05/17	10	313d35.0
03/05/17	11	328d37.4
03/05/17	12	343d39.9
03/05/17	13	358d42.4
03/05/17	14	13d44.8
03/05/17	15	28d47.3
03/05/17	16	43d49.7
03/05/17	17	58d52.2
03/05/17	18	73d54.7
03/05/17	19	88d57.1
03/05/17	20	103d59.6
03/05/17	21	119d02.1
03/05/17	22	134d04.5
03/05/17	23	149d07.0
03/06/17	0	164d09.5
03/06/17	1	179d11.9
03/06/17	2	194d14.4
03/06/17	3	209d16.9
03/06/17	4	224d19.3
03/06/17	5	239d21.8
03/06/17	6	254d24.2
03/06/17	7	269d26.7
03/06/17	8	284d29.2
03/06/17	9	299d31.6
03/06/17	10	314d34.1
03/06/17	11	329d36.6
03/06/17	12	344d39.0
03/06/17	13	359d41.5
03/06/17	14	14d44.0
03/06/17	15	29d46.4
03/06/17	16	44d48.9
03/06/17	17	59d51.4
03/06/17	18	74d53.8
03/06/17	19	89d56.3
03/06/17	20	104d58.7
03/06/17	21	120d01.2
03/06/17	22	135d03.7
03/06/17	23	150d06.1
03/07/17	0	165d08.6
03/07/17	1	180d11.1
03/07/17	2	195d13.5
03/07/17	3	210d16.0
03/07/17	4	225d18.5
03/07/17	5	240d20.9
03/07/17	6	255d23.4
03/07/17	7	270d25.8
03/07/17	8	285d28.3
03/07/17	9	300d30.8
03/07/17	10	315d33.2
03/07/17	11	330d35.7
03/07/17	12	345d38.2
03/07/17	13	0d40.6
03/07/17	14	15d43.1
03/07/17	15	30d45.6
03/07/17	16	45d48.0
03/07/17	17	60d50.5
03/07/17	18	75d53.0
03/07/17	19	90d55.4
03/07/17	20	105d57.9
03/07/17	21	121d00.3
03/07/17	22	136d02.8
03/07/17	23	151d05.3
03/08/17	0	166d07.7
03/08/17	1	181d10.2
03/08/17	2	196d12.7
03/08/17	3	211d15.1
03/08/17	4	226d17.6
03/08/17	5	241d20.1
03/08/17	6	256d22.5
03/08/17	7	271d25.0
03/08/17	8	286d27.5
03/08/17	9	301d29.9
03/08/17	10	316d32.4
03/08/17	11	331d34.8
03/08/17	12	346d37.3
03/08/17	13	1d39.8
03/08/17	14	16d42.2
03/08/17	15	31d44.7
03/08/17	16	46d47.2
03/08/17	17	61d49.6
03/08/17	18	76d52.1
03/08/17	19	91d54.6
03/08/17	20	106d57.0
03/08/17	21	121d59.5
03/08/17	22	137d01.9
03/08/17	23	152d04.4
03/09/17	0	167d06.9
03/09/17	1	182d09.3
03/09/17	2	197d11.8
03/09/17	3	212d14.3
03/09/17	4	227d16.7
03/09/17	5	242d19.2
03/09/17	6	257d21.7
03/09/17	7	272d24.1
03/09/17	8	287d26.6
03/09/17	9	302d29.1
03/09/17	10	317d31.5
03/09/17	11	332d34.0
03/09/17	12	347d36.4
03/09/17	13	2d38.9
03/09/17	14	17d41.4
03/09/17	15	32d43.8
03/09/17	16	47d46.3
03/09/17	17	62d48.8
03/09/17	18	77d51.2
03/09/17	19	92d53.7
03/09/17	20	107d56.2
03/09/17	21	122d58.6
03/09/17	22	138d01.1
03/09/17	23	153d03.5
03/10/17	0	168d06.0
03/10/17	1	183d08.5
03/10/17	2	198d10.9
03/10/17	3	213d13.4
03/10/17	4	228d15.9
03/10/17	5	243d18.3
03/10/17	6	258d20.8
03/10/17	7	273d23.3
03/10/17	8	288d25.7
03/10/17	9	303d28.2
03/10/17	10	318d30.7
03/10/17	11	333d33.1
03/10/17	12	348d35.6
03/10/17	13	3d38.0
03/10/17	14	18d40.5
03/10/17	15	33d43.0
03/10/17	16	48d45.4
03/10/17	17	63d47.9
03/10/17	18	78d50.4
03/10/17	19	93d52.8
03/10/17	20	108d55.3
03/10/17	21	123d57.8
03/10/17	22	139d00.2
03/10/17	23	154d02.7
03/11/17	0	169d05.1
03/11/17	1	184d07.6
03/11/17	2	199d10.1
03/11/17	3	214d12.5
03/11/17	4	229d15.0
03/11/17	5	244d17.5
03/11/17	6	259d19.9
03/11/17	7	274d22.4
03/11/17	8	289d24.9
03/11/17	9	304d27.3
03/11/17	10	319d29.8
03/11/17	11	334d32.3
03/11/17	12	349d34.7
03/11/17	13	4d37.2
03/11/17	14	19d39.6
03/11/17	15	34d42.1
03/11/17	16	49d44.6
03/11/17	17	64d47.0
03/11/17	18	79d49.5
03/11/17	19	94d52.0
03/11/17	20	109d54.4
03/11/17	21	124d56.9
03/11/17	22	139d59.4
03/11/17	23	155d01.8
03/12/17	0	170d04.3
03/12/17	1	185d06.7
03/12/17	2	200d09.2
03/12/17	3	215d11.7
03/12/17	4	230d14.1
03/12/17	5	245d16.6
03/12/17	6	260d19.1
03/12/17	7	275d21.5
03/12/17	8	290d24.0
03/12/17	9	305d26.5
03/12/17	10	320d28.9
03/12/17	11	335d31.4
03/12/17	12	350d33.9
03/12/17	13	5d36.3
03/12/17	14	20d38.8
03/12/17	15	35d41.2
03/12/17	16	50d43.7
03/12/17	17	65d46.2
03/12/17	18	80d48.6
03/12/17	19	95d51.1
03/12/17	20	110d53.6
03/12/17	21	125d56.0
03/12/17	22	140d58.5
03/12/17	23	156d01.0
03/13/17	0	171d03.4
03/13/17	1	186d05.9
03/13/17	2	201d08.4
03/13/17	3	216d10.8
03/13/17	4	231d13.3
03/13/17	5	246d15.7
03/13/17	6	261d18.2
03/13/17	7	276d20.7
03/13/17	8	291d23.1
03/13/17	9	306d25.6
03/13/17	10	321d28.1
03/13/17	11	336d30.5
03/13/17	12	351d33.0
03/13/17	13	6d35.5
03/13/17	14	21d37.9
03/13/17	15	36d40.4
03/13/17	16	51d42.8
03/13/17	17	66d45.3
03/13/17	18	81d47.8
03/13/17	19	96d50.2
03/13/17	20	111d52.7
03/13/17	21	126d55.2
03/13/17	22	141d57.6
03/13/17	23	157d00.1
03/14/17	0	172d02.6
03/14/17	1	187d05.0
03/14/17	2	202d07.5
03/14/17	3	217d10.0
03/14/17	4	232d12.4
03/14/17	5	247d14.9
03/14/17	6	262d17.3
03/14/17	7	277d19.8
03/14/17	8	292d22.3
03/14/17	9	307d24.7
03/14/17	10	322d27.2
03/14/17	11	337d29.7
03/14/17	12	352d32.1
03/14/17	13	7d34.6
03/14/17	14	22d37.1
03/14/17	15	37d39.5
03/14/17	16	52d42.0
03/14/17	17	67d44.5
03/14/17	18	82d46.9
03/14/17	19	97d49.4
03/14/17	20	112d51.8
03/14/17	21	127d54.3
03/14/17	22	142d56.8
03/14/17	23	157d59.2
03/15/17	0	173d01.7
03/15/17	1	188d04.2
03/15/17	2	203d06.6
03/15/17	3	218d09.1
03/15/17	4	233d11.6
03/15/17	5	248d14.0
03/15/17	6	263d16.5
03/15/17	7	278d19.0
03/15/17	8	293d21.4
03/15/17	9	308d23.9
03/15/17	10	323d26.3
03/15/17	11	338d28.8
03/15/17	12	353d31.3
03/15/17	13	8d33.7
03/15/17	14	23d36.2
03/15/17	15	38d38.7
03/15/17	16	53d41.1
03/15/17	17	68d43.6
03/15/17	18	83d46.1
03/15/17	19	98d48.5
03/15/17	20	113d51.0
03/15/17	21	128d53.4
03/15/17	22	143d55.9
03/15/17	23	158d58.4
03/16/17	0	174d00.8
03/16/17	1	189d03.3
03/16/17	2	204d05.8
03/16/17	3	219d08.2
03/16/17	4	234d10.7
03/16/17	5	249d13.2
03/16/17	6	264d15.6
03/16/17	7	279d18.1
03/16/17	8	294d20.6
03/16/17	9	309d23.0
03/16/17	10	324d25.5
03/16/17	11	339d27.9
03/16/17	12	354d30.4
03/16/17	13	9d32.9
03/16/17	14	24d35.3
03/16/17	15	39d37.8
03/16/17	16	54d40.3
03/16/17	17	69d42.7
03/16/17	18	84d45.2
03/16/17	19	99d47.7
03/16/17	20	114d50.1
03/16/17	21	129d52.6
03/16/17	22	144d55.1
03/16/17	23	159d57.5
03/17/17	0	174d60.0
03/17/17	1	190d02.4
03/17/17	2	205d04.9
03/17/17	3	220d07.4
03/17/17	4	235d09.8
03/17/17	5	250d12.3
03/17/17	6	265d14.8
03/17/17	7	280d17.2
03/17/17	8	295d19.7
03/17/17	9	310d22.2
03/17/17	10	325d24.6
03/17/17	11	340d27.1
03/17/17	12	355d29.5
03/17/17	13	10d32.0
03/17/17	14	25d34.5
03/17/17	15	40d36.9
03/17/17	16	55d39.4
03/17/17	17	70d41.9
03/17/17	18	85d44.3
03/17/17	19	100d46.8
03/17/17	20	115d49.3
03/17/17	21	130d51.7
03/17/17	22	145d54.2
03/17/17	23	160d56.7
03/18/17	0	175d59.1
03/18/17	1	191d01.6
03/18/17	2	206d04.0
03/18/17	3	221d06.5
03/18/17	4	236d09.0
03/18/17	5	251d11.4
03/18/17	6	266d13.9
03/18/17	7	281d16.4
03/18/17	8	296d18.8
03/18/17	9	311d21.3
03/18/17	10	326d23.8
03/18/17	11	341d26.2
03/18/17	12	356d28.7
03/18/17	13	11d31.2
03/18/17	14	26d33.6
03/18/17	15	41d36.1
03/18/17	16	56d38.5
03/18/17	17	71d41.0
03/18/17	18	86d43.5
03/18/17	19	101d45.9
03/18/17	20	116d48.4
03/18/17	21	131d50.9
03/18/17	22	146d53.3
03/18/17	23	161d55.8
03/19/17	0	176d58.3
03/19/17	1	192d00.7
03/19/17	2	207d03.2
03/19/17	3	222d05.6
03/19/17	4	237d08.1
03/19/17	5	252d10.6
03/19/17	6	267d13.0
03/19/17	7	282d15.5
03/19/17	8	297d18.0
03/19/17	9	312d20.4
03/19/17	10	327d22.9
03/19/17	11	342d25.4
03/19/17	12	357d27.8
03/19/17	13	12d30.3
03/19/17	14	27d32.8
03/19/17	15	42d35.2
03/19/17	16	57d37.7
03/19/17	17	72d40.1
03/19/17	18	87d42.6
03/19/17	19	102d45.1
03/19/17	20	117d47.5
03/19/17	21	132d50.0
03/19/17	22	147d52.5
03/19/17	23	162d54.9
03/20/17	0	177d57.4
03/20/17	1	192d59.9
03/20/17	2	208d02.3
03/20/17	3	223d04.8
03/20/17	4	238d07.3
03/20/17	5	253d09.7
03/20/17	6	268d12.2
03/20/17	7	283d14.6
03/20/17	8	298d17.1
03/20/17	9	313d19.6
03/20/17	10	328d22.0
03/20/17	11	343d24.5
03/20/17	12	358d27.0
03/20/17	13	13d29.4
03/20/17	14	28d31.9
03/20/17	15	43d34.4
03/20/17	16	58d36.8
03/20/17	17	73d39.3
03/20/17	18	88d41.7
03/20/17	19	103d44.2
03/20/17	20	118d46.7
03/20/17	21	133d49.1
03/20/17	22	148d51.6
03/20/17	23	163d54.1
03/21/17	0	178d56.5
03/21/17	1	193d59.0
03/21/17	2	209d01.5
03/21/17	3	224d03.9
03/21/17	4	239d06.4
03/21/17	5	254d08.9
03/21/17	6	269d11.3
03/21/17	7	284d13.8
03/21/17	8	299d16.2
03/21/17	9	314d18.7
03/21/17	10	329d21.2
03/21/17	11	344d23.6
03/21/17	12	359d26.1
03/21/17	13	14d28.6
03/21/17	14	29d31.0
03/21/17	15	44d33.5
03/21/17	16	59d36.0
03/21/17	17	74d38.4
03/21/17	18	89d40.9
03/21/17	19	104d43.3
03/21/17	20	119d45.8
03/21/17	21	134d48.3
03/21/17	22	149d50.7
03/21/17	23	164d53.2
03/22/17	0	179d55.7
03/22/17	1	194d58.1
03/22/17	2	210d00.6
03/22/17	3	225d03.1
03/22/17	4	240d05.5
03/22/17	5	255d08.0
03/22/17	6	270d10.5
03/22/17	7	285d12.9
03/22/17	8	300d15.4
03/22/17	9	315d17.8
03/22/17	10	330d20.3
03/22/17	11	345d22.8
03/22/17	12	0d25.2
03/22/17	13	15d27.7
03/22/17	14	30d30.2
03/22/17	15	45d32.6
03/22/17	16	60d35.1
03/22/17	17	75d37.6
03/22/17	18	90d40.0
03/22/17	19	105d42.5
03/22/17	20	120d44.9
03/22/17	21	135d47.4
03/22/17	22	150d49.9
03/22/17	23	165d52.3
03/23/17	0	180d54.8
03/23/17	1	195d57.3
03/23/17	2	210d59.7
03/23/17	3	226d02.2
03/23/17	4	241d04.7
03/23/17	5	256d07.1
03/23/17	6	271d09.6
03/23/17	7	286d12.1
03/23/17	8	301d14.5
03/23/17	9	316d17.0
03/23/17	10	331d19.4
03/23/17	11	346d21.9
03/23/17	12	1d24.4
03/23/17	13	16d26.8
03/23/17	14	31d29.3
03/23/17	15	46d31.8
03/23/17	16	61d34.2
03/23/17	17	76d36.7
03/23/17	18	91d39.2
03/23/17	19	106d41.6
03/23/17	20	121d44.1
03/23/17	21	136d46.6
03/23/17	22	151d49.0
03/23/17	23	166d51.5
03/24/17	0	181d53.9
03/24/17	1	196d56.4
03/24/17	2	211d58.9
03/24/17	3	227d01.3
03/24/17	4	242d03.8
03/24/17	5	257d06.3
03/24/17	6	272d08.7
03/24/17	7	287d11.2
